,Unnamed: 0_orig,Unnamed: 0_comp,mag_diff_orig,mag_diff_comp,fof_halo_count_orig,fof_halo_count_comp,fof_halo_tag_orig,fof_halo_tag_comp,fof_halo_mass_orig,fof_halo_mass_comp,fof_halo_ke_orig,fof_halo_ke_comp,fof_halo_center_x_orig,fof_halo_center_x_comp,fof_halo_center_y_orig,fof_halo_center_y_comp,fof_halo_center_z_orig,fof_halo_center_z_comp,fof_halo_angmom_x_orig,fof_halo_angmom_x_comp,fof_halo_angmom_y_orig,fof_halo_angmom_y_comp,fof_halo_angmom_z_orig,fof_halo_angmom_z_comp,fof_halo_max_cir_vel_orig,fof_halo_max_cir_vel_comp,fof_halo_com_x_orig,fof_halo_com_x_comp,fof_halo_com_y_orig,fof_halo_com_y_comp,fof_halo_com_z_orig,fof_halo_com_z_comp,fof_halo_com_vx_orig,fof_halo_com_vx_comp,fof_halo_com_vy_orig,fof_halo_com_vy_comp,fof_halo_com_vz_orig,fof_halo_com_vz_comp,fof_halo_1D_vel_disp_orig,fof_halo_1D_vel_disp_comp,fof_halo_angmom_dx_orig,fof_halo_angmom_dx_comp,fof_halo_angmom_dy_orig,fof_halo_angmom_dy_comp,fof_halo_angmom_dz_orig,fof_halo_angmom_dz_comp,fof_halo_angmom_mag_orig,fof_halo_angmom_mag_comp,fof_halo_specific_angmom_mag_orig,fof_halo_specific_angmom_mag_comp
28,28,28,1.791751742362976,1.791751742362976,29,29,692091603,692091603,15910381568.0,15910381568.0,5170582815506432.0,5179907726376960.0,157.23464965820312,157.23464965820312,8.454824447631836,8.454824447631836,163.80162048339844,163.80162048339844,-164314848.0,-538485376.0,17266940.0,243048432.0,-199287936.0,-43864016.0,37.350467681884766,37.350467681884766,157.23281860351562,157.23281860351562,8.4642333984375,8.4642333984375,163.80262756347656,163.80262756347656,-209.71470642089844,-209.8280487060547,33.67462539672852,33.61988067626953,-776.3152465820312,-777.0039672851562,26.98016929626465,27.339374542236328,-0.6347411257250467,-0.9089566877605284,0.06670143974710574,0.41026276211465773,-0.7698406466594003,-0.07404191919082835,258869074.87254402,592421380.7444564,0.016270450445588207,0.037234894600892104
29,29,29,1.7556487321853638,1.7556487321853638,56,56,1018515837,1018515837,30723495936.0,30723495936.0,2.009690144977715e+16,2.009302738927616e+16,236.93316650390625,236.93316650390625,76.21585845947266,76.21585845947266,98.7455062866211,98.7455062866211,-47255808.0,-1025464512.0,-220822640.0,-294354624.0,512503968.0,579464064.0,59.49098587036133,59.49098587036133,236.9403533935547,236.9403533935547,76.21427917480469,76.21427917480469,98.74591064453124,98.74591064453124,-54.28972625732422,-54.370452880859375,-963.54150390625,-963.1939086914062,609.4149169921875,609.6939086914062,42.80597686767578,43.07234191894531,-0.08437782902515983,-0.844640280457228,-0.3942908978046555,-0.24244990368739538,0.9151038574267948,0.4772848634003681,560050057.5324026,1214084309.885016,0.01822872171510172,0.0395164766540263
30,30,30,1.750236988067627,1.750236988067627,30,30,471715333,471715333,16459016192.0,16459016192.0,6791250069946368.0,6783860041842688.0,106.3904800415039,106.3904800415039,229.0424346923828,229.0424346923828,139.0798797607422,139.0798797607422,308224416.0,582788096.0,156000880.0,-421596288.0,-119069464.0,-119448552.0,39.00399398803711,39.00399398803711,106.38877868652344,106.38877868652344,229.0532684326172,229.0532684326172,139.0782470703125,139.0782470703125,-663.61474609375,-662.8493041992188,256.10528564453125,256.0484313964844,562.6942138671875,562.7312622070312,29.62184333801269,30.20567512512207,0.8435293834155874,0.7992753039697588,0.42693349159817706,-0.5782058754400535,-0.3258618926267816,-0.16381988301378678,365398552.8659942,729145631.1804802,0.022200509957794337,0.0443006813210917
31,31,31,1.7401775121688845,1.7401775121688845,24,24,817675983,817675983,13167212544.0,13167212544.0,1.8232400312008704e+16,1.826357533212672e+16,197.1094665527344,197.1094665527344,198.34739685058597,198.34739685058597,166.24256896972656,166.24256896972656,-500108000.0,-1275421952.0,-153804048.0,312220544.0,9745534.0,-95197536.0,40.20573806762695,40.20573806762695,197.10923767089844,197.10923767089844,198.3551025390625,198.3551025390625,166.2412109375,166.2412109375,68.1785659790039,68.16151428222656,-365.1837768554688,-364.67333984375,-1621.27001953125,-1622.7569580078125,30.767133712768555,32.28105163574219,-0.9556537155749536,-0.9687770905491958,-0.2939033367625963,0.23715454305275058,0.01862268905388844,-0.07230955356297046,523315079.35289943,1316527779.6535923,0.03974380132500878,0.09998530632464836
32,32,32,1.7259825468063354,1.7259825468063354,24,24,769359164,769359164,13167212544.0,13167212544.0,3289408077824000.0,3286114374778880.0,183.5766448974609,183.5766448974609,190.59982299804688,190.59982299804688,65.80939483642578,65.80939483642578,-4355232.0,-236360368.0,164501376.0,-146491360.0,153160208.0,150031344.0,42.34196853637695,42.34196853637695,183.58004760742188,183.58004760742188,190.59234619140625,190.59234619140625,65.81645965576172,65.81645965576172,24.88222312927246,24.8478946685791,348.96002197265625,347.99755859375,-612.2366333007812,-612.3839111328125,28.344919204711918,28.29684257507324,-0.019373294116085345,-0.7480532138429414,0.7317482833862222,-0.46362820288138706,0.6812995855249061,0.4748318426055924,224805960.92245966,315967318.4020641,0.017073162612909948,0.02399652298056381
33,33,33,1.689514398574829,1.689514398574829,23,23,162177547,162177547,12618578944.0,12618578944.0,2610381801390080.0,2611650695790592.0,35.48548126220703,35.48548126220703,179.8229217529297,179.8229217529297,139.60537719726562,139.60537719726562,88097344.0,159499328.0,-69215776.0,-194716848.0,166355488.0,472908960.0,35.71172332763672,35.71172332763672,35.492225646972656,35.492225646972656,179.81768798828125,179.81768798828125,139.59689331054688,139.59689331054688,-122.31195831298828,-122.2645034790039,470.5589904785156,470.9555358886719,418.06396484375,417.7678833007813,29.28472900390625,29.77496719360352,0.4392469706405225,0.29772804597291447,-0.34510484139604686,-0.3634665261601917,0.8294364033656428,0.8827514344379129,200564488.51891667,535721542.3853966,0.01589437997804681,0.04245498203584378
34,34,34,1.6841859817504885,1.6841859817504885,27,27,380606779,380606779,14813114368.0,14813114368.0,2565587976847360.0,2561806526578688.0,84.06834411621094,84.06834411621094,2.886615753173828,2.886615753173828,72.51251983642578,72.51251983642578,29767462.0,-98817880.0,-89995640.0,-34425688.0,-29190334.0,-120192416.0,44.19554901123047,44.19554901123047,84.06848907470703,84.06848907470703,2.879666328430176,2.879666328430176,72.50432586669922,72.50432586669922,-125.88275909423828,-125.87565612792967,329.1181030273437,328.78375244140625,-468.78070068359375,-468.41552734375,28.71469497680664,29.023311614990234,0.3001247460901502,-0.6200834668026023,-0.9073638392221871,-0.21602163456759793,-0.29430596333797887,-0.7542089548638421,99183630.76618339,159362223.45927784,0.0066956636060573884,0.010758184909686497
35,35,35,1.6808247566223145,1.6808247566223145,41,41,934787743,934787743,22493988864.0,22493988864.0,4897722469449728.0,4898436507762688.0,233.13433837890625,233.13433837890625,126.91731262207033,126.91731262207033,169.92593383789062,169.92593383789062,12087567.0,-34267984.0,-53236108.0,-150427152.0,-113181568.0,-294882592.0,42.13042831420898,42.13042831420898,233.13284301757807,233.13284301757807,126.91912841796876,126.91912841796876,169.9159393310547,169.9159393310547,381.7339477539063,382.5497131347656,459.9731140136719,459.4299621582031,-272.2416381835937,-272.12384033203125,36.77816390991211,36.79393005371094,0.09619317432506473,-0.10296752781280266,-0.4236543398048568,-0.4519995094359999,-0.9007018783025705,-0.8860553773245412,125659300.51494707,332803794.82646203,0.005586350258937653,0.014795232488048858
36,36,36,1.665507197380066,1.665507197380066,23,23,824859546,824859546,12618578944.0,12618578944.0,899343468986368.0,902997949284352.0,199.70657348632807,199.70657348632807,165.8160858154297,165.8160858154297,224.9185485839844,224.9185485839844,-63005072.0,3688541.5,-140929472.0,109996816.0,-33511852.0,-76028440.0,36.59450149536133,36.59450149536133,199.71792602539065,199.71792602539065,165.81182861328125,165.81182861328125,224.9173126220703,224.9173126220703,204.24884033203125,204.162109375,17.402542114257812,17.4719295501709,-314.1639709472656,-315.0780334472656,24.65300178527832,24.90227699279785,-0.3988477738771538,0.02757466972574675,-0.89214097209321,0.8223103554843386,-0.2121436758091578,-0.5683707565073494,157967716.3232851,133765573.13961121,0.012518661334555193,0.010600684414088903
37,37,37,1.65928852558136,1.65928852558136,21,21,99956625,99956625,11521310720.0,11521310720.0,1170963777454080.0,1170340201889792.0,31.36719512939453,31.36719512939453,88.81648254394531,88.81648254394531,226.42958068847656,226.42958068847656,60459728.0,198906256.0,-52627516.0,-318937728.0,-185116832.0,-333271200.0,29.32994079589844,29.32994079589844,31.37957763671875,31.37957763671875,88.83007049560547,88.83007049560547,226.4175720214844,226.4175720214844,373.6010437011719,373.62005615234375,235.7044219970703,235.48263549804688,-81.78498840332031,-81.83016204833984,21.95512580871582,21.761966705322266,0.29971250527779864,0.39595221188144036,-0.26088646424124556,-0.6348925438224587,-0.9176658798036499,-0.6634254319099038,201725743.6220783,502349147.2742633,0.01750892311860836,0.04360173590338368
38,38,38,1.6592386960983276,1.6592386960983276,33,33,833410515,833410515,18104918016.0,18104918016.0,945930710810624.0,946785946173440.0,202.7701568603516,202.7701568603516,207.16824340820312,207.16824340820312,121.47967529296876,121.47967529296876,-69525688.0,-56958256.0,-66133688.0,-219232336.0,25602084.0,-34032560.0,33.70317840576172,33.70317840576172,202.74349975585935,202.74349975585935,207.1557464599609,207.1557464599609,121.472412109375,121.472412109375,204.76730346679688,204.7548065185547,111.33015441894533,111.5102310180664,217.7862701416016,217.9275665283203,30.21825408935547,30.2066707611084,-0.7000705690485765,-0.24866846042356278,-0.6659157201211876,-0.957124941960674,0.2577934290230893,-0.14857941400931457,99312399.45494089,229052996.519871,0.005485382445099987,0.012651424122299157
39,39,39,1.621265530586243,1.621265530586243,24,24,1011441209,1011441209,13167212544.0,13167212544.0,3049155660349440.0,3051206507233280.0,240.4492034912109,240.4492034912109,157.6124267578125,157.6124267578125,154.8729705810547,154.8729705810547,-167219472.0,-451606912.0,92344120.0,1866621.625,-36880652.0,-138989984.0,40.16629409790039,40.16629409790039,240.45314025878903,240.45314025878903,157.60340881347656,157.60340881347656,154.87054443359375,154.87054443359375,-43.860389709472656,-43.9169807434082,371.6039733886719,371.5923461914063,566.064697265625,566.3713989257812,30.00666236877441,29.82750701904297,-0.8595162133948139,-0.9557513167816052,0.47465326497189453,0.003950395861139454,-0.18956834377859935,-0.29414930705811304,194550689.55539143,472515082.1876344,0.014775389164963678,0.03588573364397834
40,40,40,1.6145200729370115,1.6145200729370115,30,30,115037417,115037417,16459016192.0,16459016192.0,4146863133425664.0,4150175090081792.0,22.227663040161133,22.227663040161133,192.99961853027344,192.99961853027344,61.85493469238281,61.85493469238281,-169433952.0,62009728.0,-20596924.0,57786764.0,125175400.0,-113720840.0,46.82883071899414,46.82883071899414,22.22632598876953,22.22632598876953,193.0108642578125,193.0108642578125,61.85790252685547,61.85790252685547,-192.55905151367188,-192.5808563232422,645.0897216796875,645.4672241210938,217.51296997070312,217.2523498535156,33.51655578613281,33.61679458618164,-0.8004914410650378,0.4371986399394968,-0.0973102567675873,0.40742469677184645,0.5913917201901336,-0.8017870451032639,211662415.496375,141834219.81500542,0.012859967632771073,0.008617417843233229
41,41,41,1.6053462028503418,1.6053462028503418,23,23,544684418,544684418,12618578944.0,12618578944.0,2389683296272384.0,2389376742981632.0,122.00714111328124,122.00714111328124,105.08075714111328,105.08075714111328,100.1105499267578,100.1105499267578,22131616.0,82606016.0,59311396.0,162104672.0,-246044704.0,-636069504.0,35.002952575683594,35.002952575683594,121.99058532714844,121.99058532714844,105.06784057617188,105.06784057617188,100.14237213134766,100.14237213134766,-330.6691589355469,-330.6809387207031,-480.4295959472656,-480.5679016113281,192.8754730224609,192.4278106689453,21.60792732238769,21.47782516479492,0.08711233376062993,0.12486200475066432,0.2334558002524936,0.24502712157633752,-0.9684574490576467,-0.9614422444752777,254058352.52691042,661578485.5044985,0.020133673819722187,0.05242892154818051
42,42,42,1.5852099657058716,1.5852099657058716,21,21,1037891950,1037891950,11521310720.0,11521310720.0,2244835658432512.0,2247963468365824.0,5.0463409423828125,5.0463409423828125,214.7875518798828,214.7875518798828,96.71163940429688,96.71163940429688,-28058570.0,-155027648.0,39190940.0,42066968.0,-118195904.0,-275721568.0,54.29433822631836,54.29433822631836,5.044942378997803,5.044942378997803,214.78684997558597,214.78684997558597,96.70783996582033,96.70783996582033,305.7000427246094,305.7312927246094,438.1493225097656,438.4214477539063,317.7947998046875,318.2208251953125,32.980709075927734,33.053165435791016,-0.2198156164473889,-0.4858259430162068,0.3070284991449183,0.1318295456461585,-0.9259668436173475,-0.8640567828488709,127645935.50483978,319101213.56946224,0.011079115788732045,0.027696606863968187
43,43,43,1.5693235397338867,1.5693235397338867,20,20,83503678,83503678,10972677120.0,10972677120.0,3489379607642112.0,3498412997607424.0,18.96062469482422,18.96062469482422,169.9770050048828,169.9770050048828,156.12335205078125,156.12335205078125,174200272.0,-70094384.0,-25754648.0,-151895600.0,37289792.0,-27528802.0,40.54633331298828,40.54633331298828,18.96253967285156,18.96253967285156,169.9732666015625,169.9732666015625,156.1133575439453,156.1133575439453,-41.8782844543457,-41.891334533691406,338.3791198730469,338.6559143066406,719.0632934570312,720.0625,30.03439712524414,30.14538955688477,0.9677857819485542,-0.4134420792362661,-0.14308233774451148,-0.8959352961977692,0.20716690103342056,-0.162374850712198,179998792.34561867,169538582.3559188,0.01640427312105386,0.015450977049793915
44,44,44,1.5626074075698853,1.5626074075698853,28,28,1019492117,1019492117,15361747968.0,15361747968.0,2824575310102528.0,2820057809813504.0,244.1851043701172,244.1851043701172,75.09536743164062,75.09536743164062,190.80860900878903,190.80860900878903,-45465876.0,-38586084.0,-39495416.0,225339520.0,-158940272.0,-140106256.0,51.02728271484375,51.02728271484375,244.18002319335935,244.18002319335935,75.0954360961914,75.0954360961914,190.8145446777344,190.8145446777344,142.77481079101562,142.3091278076172,382.7088623046875,382.9315490722656,-444.7366638183594,-444.00244140625,32.145381927490234,32.28330612182617,-0.26749703912023,-0.14390526566424877,-0.23237002711268023,0.8403947778233806,-0.9351200482085509,-0.5225207095621118,169967772.91267428,268135316.81340113,0.01106435109251457,0.017454740005626496
45,45,45,1.5421419143676758,1.5421419143676758,38,38,253381171,253381171,20848087040.0,20848087040.0,3052175559229440.0,3049587572998144.0,55.25676727294922,55.25676727294922,170.53968811035156,170.53968811035156,148.9019012451172,148.9019012451172,147344352.0,440941440.0,72281304.0,-205829232.0,205168256.0,230069024.0,38.26338577270508,38.26338577270508,55.2727165222168,55.2727165222168,170.5485076904297,170.5485076904297,148.9110107421875,148.9110107421875,-258.423583984375,-258.3667297363281,305.7705078125,305.449951171875,359.27099609375,359.15869140625,33.89938735961914,34.18205261230469,0.560812691657128,0.8191936829164314,0.2751124973743624,-0.38239546415492404,0.7808983536061069,0.42742884655057334,262733626.0251471,538262744.4467024,0.012602289386122359,0.025818327763788076
46,46,46,1.5364079475402832,1.5364079475402832,25,25,805548747,805548747,13715846144.0,13715846144.0,3276466536054784.0,3271483568685056.0,193.0326995849609,193.0326995849609,60.12571716308594,60.12571716308594,163.76919555664062,163.76919555664062,-230713536.0,-498673984.0,226105520.0,674605824.0,-110910880.0,-61804480.0,30.96806526184082,30.96806526184082,193.0281524658203,193.0281524658203,60.10031509399414,60.10031509399414,163.76686096191406,163.76686096191406,107.34026336669922,107.41259765625,45.047393798828125,45.11703872680664,-680.15234375,-679.6063842773438,23.132007598876957,23.088380813598636,-0.6754977100904415,-0.5928247297619158,0.6620060688541851,0.8019728883803462,-0.3247319024407642,-0.07347330185581875,341545992.7600792,841182830.2106633,0.02490156197249913,0.06132926991009147
47,47,47,1.5315618515014648,1.5315618515014648,25,25,415287915,415287915,13715846144.0,13715846144.0,1989092636098560.0,1987998493179904.0,99.86426544189452,99.86426544189452,4.772381782531738,4.772381782531738,160.83370971679688,160.83370971679688,-162416640.0,-123089952.0,-145924608.0,-353055168.0,-73220824.0,209537472.0,33.14535903930664,33.14535903930664,99.87567901611328,99.87567901611328,4.774675369262695,4.774675369262695,160.83261108398438,160.83261108398438,-50.32733917236328,-50.26593780517578,-356.1827392578125,-356.0594177246094,398.01165771484375,397.95355224609375,27.2686824798584,27.15053367614746,-0.7052636600196522,-0.287185207641899,-0.6336501181468415,-0.8237246020790189,-0.3179476334684352,0.48887875433632955,230292086.78563455,428608259.4946361,0.016790220914396584,0.031249130020471316
48,48,48,1.5293231010437012,1.5293231010437012,20,20,438513122,438513122,10972677120.0,10972677120.0,7054139112554496.0,7067745568948224.0,95.4583740234375,95.4583740234375,46.072792053222656,46.072792053222656,113.91016387939452,113.91016387939452,-86465984.0,-211829104.0,-155892720.0,97286768.0,84794216.0,191217856.0,33.18646240234375,33.18646240234375,95.44668579101562,95.44668579101562,46.06498718261719,46.06498718261719,113.91175079345705,113.91175079345705,-580.4532470703125,-580.3260498046875,-647.9256591796875,-648.4956665039062,-726.5344848632812,-727.8150024414062,19.81955337524414,20.040267944335938,-0.4380118390097884,-0.7025906510903143,-0.789707741895796,0.32267885942430435,0.4295431425096975,0.6342276647081222,197405586.56011057,301497185.6959288,0.017990649355780056,0.02747708534559785
49,49,49,1.5287948846817017,1.5287948846817017,27,27,115960848,115960848,14813114368.0,14813114368.0,7780844894683136.0,7771059348570112.0,32.555809020996094,32.555809020996094,142.5251007080078,142.5251007080078,249.353271484375,249.353271484375,-81920416.0,-595590528.0,-52133116.0,-82372136.0,361042656.0,609891648.0,46.94074249267578,46.94074249267578,32.55281448364258,32.55281448364258,142.53060913085938,142.53060913085938,249.35276794433597,249.35276794433597,300.5797424316406,300.68505859375,-763.3577880859375,-762.7924194335938,-611.977783203125,-611.5066528320312,31.38250541687012,31.671594619750977,-0.2191132670274086,-0.6954298498812602,-0.1394409101521026,-0.09618024377459332,0.9656840108381876,0.7121282781926216,373872459.2598616,856435092.7727548,0.025239287969552087,0.05781600489245307
50,50,50,1.5199602842330933,1.5199602842330933,31,31,327903113,327903113,17007649792.0,17007649792.0,3762097146036224.0,3755841526169600.0,75.68296813964844,75.68296813964844,177.07052612304688,177.07052612304688,213.1480865478516,213.1480865478516,-296021536.0,-709281344.0,37670668.0,45370976.0,-19570340.0,-208692512.0,40.30691146850586,40.30691146850586,75.6943588256836,75.6943588256836,177.07373046875,177.07373046875,213.15414428710935,213.15414428710935,-232.6957244873047,-232.71055603027344,-275.781494140625,-275.5342102050781,-556.7241821289062,-556.19091796875,27.422889709472656,27.34549903869629,-0.9898734680001632,-0.9575348141614353,0.12596784436333297,0.06125113742239207,-0.06544172625920809,-0.2817363622844747,299049874.11982155,740736872.9680662,0.017583256815441227,0.0435531588448212
51,51,51,1.5191460847854614,1.5191460847854614,21,21,657242422,657242422,11521310720.0,11521310720.0,2174362492862464.0,2170539300880384.0,162.2779998779297,162.2779998779297,208.94583129882807,208.94583129882807,69.08135986328125,69.08135986328125,-18366392.0,49798780.0,77719504.0,-25896982.0,18960208.0,31810434.0,42.988887786865234,42.988887786865234,162.2812042236328,162.2812042236328,208.9442901611328,208.9442901611328,69.08865356445312,69.08865356445312,346.8816833496094,345.9433288574219,372.5724792480469,373.0465087890625,-339.60650634765625,-339.03961181640625,31.521385192871094,31.614990234375,-0.22376194055322995,0.7718676482113789,0.946874434231531,-0.40139623083361503,0.23099653624799443,0.4930531406625481,82080053.26817803,64517252.55670052,0.007124194049006434,0.005599818816161614
52,52,52,1.5164716243743896,1.5164716243743896,25,25,491907015,491907015,13715846144.0,13715846144.0,716659652296704.0,716982177497088.0,115.72222900390624,115.72222900390624,28.509746551513672,28.509746551513672,248.48117065429688,248.48117065429688,17754892.0,-33073416.0,-27739458.0,-109932848.0,-55458004.0,-70561776.0,50.59003448486328,50.59003448486328,115.714111328125,115.714111328125,28.510284423828125,28.510284423828125,248.4827117919922,248.4827117919922,-56.78911209106445,-56.72722244262695,-74.07511138916016,-74.22344970703125,303.91229248046875,303.916259765625,33.7943000793457,33.94020080566406,0.27526785932064946,-0.24543952159220694,-0.43006632889544266,-0.8158173204844884,-0.8598084428379522,-0.5236425697344499,64500418.043059565,134751794.59871522,0.004702620411885802,0.009824533840929852
53,53,53,1.5077128410339355,1.5077128410339355,29,29,333808978,333808978,15910381568.0,15910381568.0,1558977968078848.0,1560388864835584.0,84.34150695800781,84.34150695800781,82.96589660644531,82.96589660644531,90.4299087524414,90.4299087524414,213907264.0,586042624.0,-177026384.0,-37932204.0,-39641388.0,105243792.0,32.89202880859375,32.89202880859375,84.34342193603516,84.34342193603516,82.98326110839844,82.98326110839844,90.43385314941406,90.43385314941406,248.10641479492188,248.2391357421875,-247.64459228515625,-247.46649169921875,266.9021911621094,267.22662353515625,24.82261848449707,24.99903106689453,0.7626613341613147,0.9822633849560342,-0.6311668695981881,-0.0635779951389386,-0.1413367330063477,0.17639864259349297,280474772.2463603,596624727.1104696,0.017628412684361355,0.03749908351101021
54,54,54,1.4940012693405151,1.4940012693405151,27,27,625802352,625802352,14813114368.0,14813114368.0,2354506440376320.0,2355393619558400.0,153.51974487304688,153.51974487304688,214.3957061767578,214.3957061767578,35.79941177368164,35.79941177368164,40245728.0,-47313080.0,94938616.0,40147084.0,82684472.0,-85614648.0,41.47527694702149,41.47527694702149,153.50946044921875,153.50946044921875,214.39224243164065,214.39224243164065,35.803279876708984,35.803279876708984,194.10494995117188,194.1353302001953,426.3923645019531,426.4991455078125,308.8155212402344,308.8295593261719,31.836271286010746,31.87940216064453,0.30449211661080083,-0.44746260666047516,0.7182889109109927,0.3796903278428937,0.6255762074952774,-0.8096989999889891,132173300.40580899,105736388.46184108,0.008922721928842735,0.007138025524886103
55,55,55,1.4908206462860107,1.4908206462860107,21,21,231314036,231314036,11521310720.0,11521310720.0,2999340750602240.0,2995880349138944.0,43.237979888916016,43.237979888916016,155.09681701660156,155.09681701660156,165.1833038330078,165.1833038330078,-197861888.0,-183363472.0,228675504.0,-213031952.0,-36044020.0,-139993328.0,34.73091506958008,34.73091506958008,43.24778366088867,43.24778366088867,155.08990478515625,155.08990478515625,165.17713928222656,165.17713928222656,-576.1558227539062,-575.8502197265625,115.59127044677734,115.7345199584961,416.6210632324219,416.22802734375,24.287521362304688,24.59820556640625,-0.6497200940407082,-0.583939647794279,0.7509029225663021,-0.6784219433836187,-0.11835793290320351,-0.44582300800820884,304534044.45207596,314010998.72670174,0.02643223951276925,0.027254798204652684
56,56,56,1.4842398166656494,1.4842398166656494,25,25,740830257,740830257,13715846144.0,13715846144.0,2322516718649344.0,2323956874870784.0,169.01284790039062,169.01284790039062,134.6000518798828,134.6000518798828,7.651713371276855,7.651713371276855,29419914.0,142141104.0,78611920.0,140056048.0,75882768.0,-32396438.0,40.449317932128906,40.449317932128906,169.01133728027344,169.01133728027344,134.5842742919922,134.5842742919922,7.654033660888672,7.654033660888672,-464.6141052246094,-464.74896240234375,84.17406463623047,84.08747100830078,-337.4288330078125,-337.5078430175781,24.846694946289062,25.152780532836918,0.2600016068630811,0.7031062889023313,0.6947411715272852,0.6927924813895268,0.6706220015877133,-0.16025019262432677,113152816.07275897,202161616.591293,0.008249787500150525,0.014739274155516001
57,57,57,1.479799509048462,1.479799509048462,42,42,498518159,498518159,23042621440.0,23042621440.0,2809177315475456.0,2811421435887616.0,126.30697631835938,126.30697631835938,106.20823669433594,106.20823669433594,41.27316284179688,41.27316284179688,294632448.0,473335296.0,211014560.0,-113981928.0,-149566240.0,-595691712.0,43.03863525390625,43.03863525390625,126.3133316040039,126.3133316040039,106.21221160888672,106.21221160888672,41.26743316650391,41.26743316650391,364.64849853515625,364.9870910644531,-143.7017364501953,-143.87847900390625,293.7967834472656,293.59228515625,36.00546646118164,36.08415222167969,0.7515119531678156,0.6152470837430757,0.5382298019410517,-0.1481551225823084,-0.3814950386943337,-0.77428746961207,392052909.81473905,769341795.3650352,0.01701424947832407,0.033387772192860155
58,58,58,1.477945327758789,1.477945327758789,100,100,421996991,421996991,54863384576.0,54863384576.0,1.3413217225146368e+16,1.341352646279168e+16,102.73571014404295,102.73571014404295,104.58342742919922,104.58342742919922,118.93798065185548,118.93798065185548,-242413248.0,-78796688.0,86675104.0,30889570.0,-121244648.0,262157920.0,58.12046432495117,58.12046432495117,102.737060546875,102.737060546875,104.5780258178711,104.5780258178711,118.9453353881836,118.9453353881836,83.68472290039062,83.56005096435547,-580.482421875,-580.6627197265625,371.8809509277344,371.6104431152344,47.291648864746094,47.37569427490234,-0.8518741744347077,-0.28603296744503326,0.30458847968590574,0.11212952719790806,-0.4260707088897498,0.9516365433635692,284564616.788462,275481140.1771102,0.005186785667484044,0.005021220296671589
59,59,59,1.4658713340759275,1.4658713340759275,29,29,909794002,909794002,15910381568.0,15910381568.0,5937153410334720.0,5927073658961920.0,226.74966430664065,226.74966430664065,173.89999389648438,173.89999389648438,175.29550170898438,175.29550170898438,109640616.0,312217568.0,-335852224.0,-794750336.0,-89692192.0,94338112.0,34.68891143798828,34.68891143798828,226.75218200683597,226.75218200683597,173.88931274414062,173.88931274414062,175.2875213623047,175.2875213623047,658.1544799804688,657.7310791015625,540.9188842773438,540.32275390625,-126.25513458251952,-126.27867126464844,39.257808685302734,38.95384216308594,0.30079478699451173,0.3634351461135764,-0.9213975793396951,-0.9251247658426894,-0.24606705773808177,0.10981376140499223,364503045.73263925,859073678.8632696,0.02290976141425493,0.05399453653525788
60,60,60,1.4603763818740845,1.4603763818740845,31,31,902206977,902206977,17007649792.0,17007649792.0,1491125672083456.0,1490073941966848.0,215.0377349853516,215.0377349853516,96.16300964355467,96.16300964355467,131.5538787841797,131.5538787841797,111167272.0,-55699560.0,5832529.0,33026226.0,59560172.0,133115088.0,42.24251937866211,42.24251937866211,215.0391998291016,215.0391998291016,96.16595458984376,96.16595458984376,131.55694580078125,131.55694580078125,24.80681610107422,24.755544662475582,-394.3515930175781,-394.2242431640625,127.02013397216795,126.86833953857422,32.06754302978516,32.16005325317383,0.8805181434795643,-0.376272808099776,0.046197478038956644,0.22310536740250428,0.47175586061663477,0.8992456666122459,126252108.2878516,148029724.1814779,0.007423254231589225,0.008703714269275912
61,61,61,1.448186993598938,1.448186993598938,32,32,224233628,224233628,17556283392.0,17556283392.0,6205331705167872.0,6192648666742784.0,49.75472259521485,49.75472259521485,232.26727294921875,232.26727294921875,51.40243148803711,51.40243148803711,234054752.0,697132096.0,232102512.0,192257360.0,142065744.0,-90683512.0,42.73590850830078,42.73590850830078,49.75273132324219,49.75273132324219,232.2605743408203,232.2605743408203,51.40486526489258,51.40486526489258,-33.824951171875,-33.85687255859375,715.348876953125,714.4677124023438,436.8536376953125,436.5723876953125,32.64944076538086,32.94715881347656,0.6520772539455869,0.9565207690409262,0.6466383073428589,0.26379241308232376,0.3957955966954977,-0.12442500228474929,358937151.36325073,728820657.7040589,0.020444939475447874,0.041513379650511106
62,62,62,1.426855444908142,1.426855444908142,27,27,96834410,96834410,14813114368.0,14813114368.0,2605546741956608.0,2610007065493504.0,28.23800277709961,28.23800277709961,96.33763885498048,96.33763885498048,209.78369140625,209.78369140625,-152141792.0,-408710112.0,144685456.0,250862048.0,-17280458.0,97838736.0,38.99518203735352,38.99518203735352,28.237886428833008,28.237886428833008,96.3320770263672,96.3320770263672,209.78659057617188,209.78659057617188,229.58694458007807,229.83596801757807,319.52520751953125,319.3602905273437,-440.6045227050781,-441.2182312011719,30.82377052307129,31.1036434173584,-0.7221987564422442,-0.8350624981042647,0.6868044277964008,0.5125527417399254,-0.08202825216067147,0.19990075336213767,210664710.57011175,489436554.6624859,0.014221500309563515,0.03304075986342144
