,Unnamed: 0_orig,Unnamed: 0_comp,mag_diff_orig,mag_diff_comp,fof_halo_count_orig,fof_halo_count_comp,fof_halo_tag_orig,fof_halo_tag_comp,fof_halo_mass_orig,fof_halo_mass_comp,fof_halo_ke_orig,fof_halo_ke_comp,fof_halo_center_x_orig,fof_halo_center_x_comp,fof_halo_center_y_orig,fof_halo_center_y_comp,fof_halo_center_z_orig,fof_halo_center_z_comp,fof_halo_angmom_x_orig,fof_halo_angmom_x_comp,fof_halo_angmom_y_orig,fof_halo_angmom_y_comp,fof_halo_angmom_z_orig,fof_halo_angmom_z_comp,fof_halo_max_cir_vel_orig,fof_halo_max_cir_vel_comp,fof_halo_com_x_orig,fof_halo_com_x_comp,fof_halo_com_y_orig,fof_halo_com_y_comp,fof_halo_com_z_orig,fof_halo_com_z_comp,fof_halo_com_vx_orig,fof_halo_com_vx_comp,fof_halo_com_vy_orig,fof_halo_com_vy_comp,fof_halo_com_vz_orig,fof_halo_com_vz_comp,fof_halo_1D_vel_disp_orig,fof_halo_1D_vel_disp_comp,fof_halo_angmom_dx_orig,fof_halo_angmom_dx_comp,fof_halo_angmom_dy_orig,fof_halo_angmom_dy_comp,fof_halo_angmom_dz_orig,fof_halo_angmom_dz_comp,fof_halo_angmom_mag_orig,fof_halo_angmom_mag_comp,fof_halo_specific_angmom_mag_orig,fof_halo_specific_angmom_mag_comp
3779,3779,3779,0.0001830153632909,0.0001830153632909,13409,13409,528096073,528096073,7356631482368.0,7356631482368.0,7.94537201361748e+17,7.941118965202289e+17,128.65382385253906,128.65382385253906,160.91488647460938,160.91488647460938,210.1657867431641,210.1657867431641,88692291010560.0,88689673764864.0,-324026660552704.0,-323965792813056.0,-13500800827392.0,-13492165804032.0,240.82347106933597,240.82347106933597,128.46054077148438,128.46054077148438,160.82110595703125,160.82110595703125,209.9809417724609,209.9809417724609,25.28664779663086,25.29164123535156,-65.02511596679688,-65.02359771728516,-114.66734313964844,-114.62889099121094,256.8977966308594,256.8284606933594,0.2637947846233899,0.26383384575879765,-0.9637426450350651,-0.9637327253990658,-0.04015502143338613,-0.04013646505376297,336216999654419.7,336157301993565.8,45.702574671607174,45.694459862404486
3780,3780,3780,0.0001825855433708,0.0001825855433708,175520,175520,1063420471,1063420471,96296211841024.0,96296211841024.0,5.685418496578552e+19,5.681956794169662e+19,1.498520851135254,1.498520851135254,29.501155853271484,29.501155853271484,139.49874877929688,139.49874877929688,-2529191350239232.0,-2528928551927808.0,2381098461954048.0,2380506293338112.0,1172552512700416.0,1172720955949056.0,642.409912109375,642.409912109375,1.44405198097229,1.44405198097229,29.44373893737793,29.44373893737793,139.60125732421875,139.60125732421875,57.62032318115234,57.60353469848633,-370.56243896484375,-370.4544677734375,-227.73114013671875,-227.6450958251953,573.9688110351562,573.795166015625,-0.6898596714083969,-0.6898843330195945,0.6494660051716868,0.6493951737689867,0.3198242359337845,0.31991485639097295,3666240331277389.5,3665728341530521.0,38.07252913884098,38.06721231757584
3781,3781,3781,0.000182239426067,0.000182239426067,14913,14913,703752634,703752634,8181776908288.0,8181776908288.0,1.4323623848061174e+18,1.4314140560271606e+18,172.39114379882812,172.39114379882812,39.02251434326172,39.02251434326172,118.66145324707033,118.66145324707033,-109100675366912.0,-109107847626752.0,-96547769417728.0,-96522301603840.0,19920345628672.0,19916100993024.0,313.1432800292969,313.1432800292969,172.38278198242188,172.38278198242188,39.03561019897461,39.03561019897461,118.67903137207033,118.67903137207033,120.36026763916016,120.31822204589844,-65.56558990478516,-65.5580062866211,317.16748046875,317.05242919921875,277.3410339355469,277.2522277832031,-0.741971197338493,-0.7420804023889366,-0.6566014723036079,-0.6564817285986099,0.13547416317814057,0.1354563265648934,147041658433999.06,147029684755866.62,17.971848912801374,17.97038545586938
3782,3782,3782,0.0001821855985326,0.0001821855985326,12923,12923,625201519,625201519,7089995382784.0,7089995382784.0,2.4741447043215524e+18,2.472684552879866e+18,132.01768493652344,132.01768493652344,67.38433074951172,67.38433074951172,96.14483642578124,96.14483642578124,44727722311680.0,44723750305792.0,-112789255356416.0,-112766933270528.0,-146207632523264.0,-146181476843520.0,280.4248962402344,280.4248962402344,132.02764892578125,132.02764892578125,67.31227111816406,67.31227111816406,96.1268539428711,96.1268539428711,-636.2760009765625,-636.0848999023438,30.359251022338867,30.357650756835938,262.9059753417969,262.81793212890625,272.6641540527344,272.58935546875,0.23541344354505442,0.23543505797092892,-0.5936387015934111,-0.593628425394199,-0.7695281687948456,-0.7695294835431773,189996465954247.1,189962152158810.62,26.797826471875915,26.79298672324649
3783,3783,3783,0.0001819465396692,0.0001819465396692,52523,52523,1027236523,1027236523,28815896084480.0,28815896084480.0,1.1323489823441814e+19,1.1316182469163614e+19,247.2818298339844,247.2818298339844,166.93930053710938,166.93930053710938,173.34413146972656,173.34413146972656,-479144135622656.0,-479114272178176.0,143659005640704.0,143632849960960.0,-95191826432000.0,-95275536351232.0,504.9576110839844,504.9576110839844,247.2642974853516,247.2642974853516,166.9320526123047,166.9320526123047,173.3474884033203,173.3474884033203,33.885101318359375,33.871925354003906,416.99713134765625,416.8514709472656,144.71177673339844,144.6500701904297,443.4498596191406,443.31195068359375,-0.9409854914071372,-0.9409634749628658,0.28213021921307346,0.28208983423441664,-0.1869461001680743,-0.1871177816440964,509193967386415.56,509174144296178.75,17.670592852417425,17.669904930369864
3784,3784,3784,0.0001814071147236,0.0001814071147236,10197,10197,682073826,682073826,5594419298304.0,5594419298304.0,1.0382933629620716e+18,1.0375573086467524e+18,158.42288208007812,158.42288208007812,125.46666717529295,125.46666717529295,177.66717529296875,177.66717529296875,23129822855168.0,23131255209984.0,63637385379840.0,63634784911360.0,-5798631571456.0,-5810596872192.0,284.4432373046875,284.4432373046875,158.4131622314453,158.4131622314453,125.50245666503906,125.50245666503906,177.71958923339844,177.71958923339844,-185.2999267578125,-185.2188415527344,114.03152465820312,113.99192810058594,-317.1273193359375,-317.0268249511719,272.8125,272.7145080566406,0.34035320303145944,0.34037891576322166,0.9364182372774421,0.9363927247495669,-0.08532632700658267,-0.08550355980855774,67958293470298.48,67957367917802.625,12.147515201604689,12.147349759501317
3785,3785,3785,0.0001813231210689,0.0001813231210689,29067,29067,404560216,404560216,15947140169728.0,15947140169728.0,3.201004903409385e+18,3.199172842159604e+18,97.34494018554688,97.34494018554688,210.2491912841797,210.2491912841797,78.71439361572266,78.71439361572266,104291553509376.0,104287183044608.0,-16933496815616.0,-16927129862144.0,206976017498112.0,206934594551808.0,390.5965881347656,390.5965881347656,97.3490219116211,97.3490219116211,210.242431640625,210.242431640625,78.6974105834961,78.6974105834961,12.251729011535645,12.239809036254885,-5.448218822479248,-5.441723346710205,-84.50654602050781,-84.47053527832031,362.4595336914063,362.3568420410156,0.44878882046842156,0.44884595673769145,-0.07286845201325784,-0.07285338021401276,0.8906619916240698,0.8906344323635927,232384472947704.22,232345154231954.28,14.572172218617167,14.569706653297526
3786,3786,3786,0.0001812233094824,0.0001812233094824,101603,101603,144342237,144342237,55742845419520.0,55742845419520.0,3.288574407491977e+19,3.2865367925433827e+19,27.99877166748047,27.99877166748047,167.23590087890625,167.23590087890625,63.49801635742188,63.49801635742188,-502727398391808.0,-502714010173440.0,109523477987328.0,109491257344000.0,-444244472889344.0,-444126327734272.0,601.2003784179688,601.2003784179688,27.99127960205078,27.99127960205078,167.1508331298828,167.1508331298828,63.50301361083984,63.50301361083984,-115.81790924072266,-115.7846908569336,385.4192504882813,385.29400634765625,199.35011291503903,199.2801818847656,571.0244750976562,570.849609375,-0.7395582397146417,-0.7396389723751726,0.16111910917694972,0.1610935828863048,-0.6535244775279704,-0.6534393989473329,679767152057943.6,679674853474925.6,12.194697757927928,12.193041965470199
3787,3787,3787,0.0001807177613954,0.0001807177613954,74681,74681,234314285,234314285,40972524191744.0,40972524191744.0,1.980197131978067e+19,1.9789012475735704e+19,49.75537109375,49.75537109375,118.99967193603516,118.99967193603516,139.99911499023438,139.99911499023438,590904352047104.0,590821942362112.0,105652596768768.0,105651783073792.0,78860288786432.0,78788322918400.0,549.1320190429688,549.1320190429688,49.74106597900391,49.74106597900391,119.00535583496094,119.00535583496094,139.9497833251953,139.9497833251953,-281.73358154296875,-281.6326599121094,-202.5425567626953,-202.4873809814453,232.6256256103516,232.5440673828125,513.8370361328125,513.6698608398438,0.9760025449893579,0.9760114268732283,0.1745074358884261,0.17453202082727046,0.13025431660387882,0.13015478600049293,605433208223393.6,605343263505512.6,14.776566007748894,14.774370763017082
3788,3788,3788,0.0001804991770768,0.0001804991770768,58667,58667,360584346,360584346,32186703020032.0,32186703020032.0,1.4121380778759684e+19,1.411243955020261e+19,82.01719665527344,82.01719665527344,233.75027465820312,233.75027465820312,45.50080108642578,45.50080108642578,-161457685659648.0,-161435673952256.0,-709704154087424.0,-709580673777664.0,-118609019928576.0,-118653580214272.0,482.2522277832031,482.2522277832031,82.1485595703125,82.1485595703125,233.70790100097656,233.70790100097656,45.57841110229492,45.57841110229492,-232.69680786132807,-232.62022399902344,120.39239501953124,120.34938049316406,440.000732421875,439.8628845214844,452.8516845703125,452.7087707519531,-0.21894370591427598,-0.2189484421050703,-0.9623899721082855,-0.9623745437915616,-0.16083903514363837,-0.1609248804931867,737439265428640.6,737322779738187.2,22.91130175618427,22.907682693667027
3789,3789,3789,0.0001803548366297,0.0001803548366297,51286,51286,825705344,825705344,28137236725760.0,28137236725760.0,7.841433255298466e+18,7.836206177020019e+18,188.4097595214844,188.4097595214844,122.43341827392578,122.43341827392578,228.16485595703125,228.16485595703125,-774802168086528.0,-774686740840448.0,52652075384832.0,52609557725184.0,-467702678290432.0,-467594968563712.0,382.3898620605469,382.3898620605469,188.6041259765625,188.6041259765625,122.18341827392578,122.18341827392578,228.03103637695312,228.03103637695312,-152.72451782226562,-152.6708221435547,241.60362243652344,241.5245056152344,24.43519592285156,24.41117286682129,397.9432067871094,397.8109436035156,-0.8546693535380409,-0.8546897533233989,0.058079490591416434,0.05804262231958278,-0.5159138192523137,-0.5158841726184802,906551948866670.1,906395259599328.2,32.21894024997523,32.213371498897466
