,Unnamed: 0_orig,Unnamed: 0_comp,mag_diff_orig,mag_diff_comp,fof_halo_count_orig,fof_halo_count_comp,fof_halo_tag_orig,fof_halo_tag_comp,fof_halo_mass_orig,fof_halo_mass_comp,fof_halo_ke_orig,fof_halo_ke_comp,fof_halo_center_x_orig,fof_halo_center_x_comp,fof_halo_center_y_orig,fof_halo_center_y_comp,fof_halo_center_z_orig,fof_halo_center_z_comp,fof_halo_angmom_x_orig,fof_halo_angmom_x_comp,fof_halo_angmom_y_orig,fof_halo_angmom_y_comp,fof_halo_angmom_z_orig,fof_halo_angmom_z_comp,fof_halo_max_cir_vel_orig,fof_halo_max_cir_vel_comp,fof_halo_com_x_orig,fof_halo_com_x_comp,fof_halo_com_y_orig,fof_halo_com_y_comp,fof_halo_com_z_orig,fof_halo_com_z_comp,fof_halo_mean_vx_orig,fof_halo_mean_vx_comp,fof_halo_mean_vy_orig,fof_halo_mean_vy_comp,fof_halo_mean_vz_orig,fof_halo_mean_vz_comp,fof_halo_vel_disp_orig,fof_halo_vel_disp_comp,fof_halo_1D_vel_disp_orig,fof_halo_1D_vel_disp_comp,fof_halo_angmom_dx_orig,fof_halo_angmom_dx_comp,fof_halo_angmom_dy_orig,fof_halo_angmom_dy_comp,fof_halo_angmom_dz_orig,fof_halo_angmom_dz_comp,fof_halo_angmom_mag_orig,fof_halo_angmom_mag_comp,fof_halo_specific_angmom_mag_orig,fof_halo_specific_angmom_mag_comp
10,10,10,2.988198757171631,2.988198757171631,41,41,1043235843,1043235843,22493988864.0,22493988864.0,1012902874054656.0,1014551537516544.0,244.8926544189453,244.8926544189453,238.64059448242188,238.64059448242188,5.7499847412109375,5.7499847412109375,-102037440.0,140622112.0,309915776.0,404484608.0,578804352.0,-1389504640.0,32.26327896118164,32.26327896118164,244.9268341064453,244.9268341064453,238.61849975585935,238.61849975585935,5.750602722167969,5.750602722167969,-141.44775390625,-141.38450622558594,256.2784423828125,256.5790405273437,-44.26190185546875,-44.237266540527344,28.3704776763916,28.44376373291016,28.3704776763916,28.44376373291016,-0.15357023009703857,0.09671420942803528,0.4664350363064995,0.27818817774923443,0.8711225753782857,-0.955645174452982,664435027.1242296,1453996396.5133421,0.0295383371593826,0.06463933121440982
11,11,11,2.971602439880371,2.971602439880371,44,44,817358711,817358711,24139890688.0,24139890688.0,2401348695883776.0,2406941280174080.0,191.10948181152344,191.10948181152344,131.06118774414062,131.06118774414062,225.80796813964844,225.80796813964844,158027776.0,-439356320.0,-497300256.0,-899917248.0,104254576.0,1511862272.0,34.32278823852539,34.32278823852539,191.0907745361328,191.0907745361328,131.01931762695312,131.01931762695312,225.7866668701172,225.7866668701172,-324.7008361816406,-325.3151550292969,279.5450134277344,279.6617126464844,-53.0312728881836,-52.95449066162109,64.71577453613281,64.73352813720703,64.71577453613281,64.73352813720703,0.29697893937435293,-0.2422760712296117,-0.9345680001057167,-0.49624508707921655,0.19592386977212708,0.8336924605988019,532117786.9815211,1813453213.8075242,0.022043090163868812,0.07512267711754786
12,12,12,2.937081813812256,2.937081813812256,55,55,864606724,864606724,30174861312.0,30174861312.0,9482041175310336.0,9464829093871616.0,211.85763549804688,211.85763549804688,148.17074584960938,148.17074584960938,138.89425659179688,138.89425659179688,-89851216.0,-6184262144.0,1319726208.0,5334213632.0,2131745152.0,1113078016.0,40.85185623168945,40.85185623168945,211.83421325683597,211.83421325683597,148.12979125976562,148.12979125976562,138.87527465820312,138.87527465820312,261.5462951660156,261.3688049316406,378.6061401367188,377.7468872070313,637.9293212890625,637.60400390625,57.06721496582031,57.116336822509766,57.06721496582031,57.116336822509766,-0.035814389888458836,-0.7502947507448844,0.5260383895008091,0.6471641069297797,0.8497063859053388,0.13504223675003554,2508802084.297253,8242443570.1573715,0.08314212477588248,0.2731559719507145
13,13,13,2.9159204959869385,2.9159204959869385,51,51,343269019,343269019,27980326912.0,27980326912.0,8533483152474112.0,8537914484981760.0,83.25227355957031,83.25227355957031,94.13965606689452,94.13965606689452,159.40496826171875,159.40496826171875,640077568.0,-2062185600.0,-737920064.0,-1582246016.0,21462230.0,-298213344.0,47.06534576416016,47.06534576416016,83.25363159179688,83.25363159179688,94.13272094726562,94.13272094726562,159.38465881347656,159.38465881347656,-302.94879150390625,-303.0000915527344,430.4320983886719,429.9572143554688,-572.2920532226562,-572.8795166015625,42.40723037719727,42.49163818359375,42.40723037719727,42.49163818359375,0.6550920721863548,-0.7882058544842937,-0.7552296909015371,-0.604763981013954,0.02196567639195903,-0.11398271020132165,977080314.6247149,2616303327.700153,0.03492026085676904,0.09350510220729735
14,14,14,2.893185377120972,2.893185377120972,58,58,514790251,514790251,31820763136.0,31820763136.0,1.423238345261056e+16,1.4232654035550208e+16,109.11827850341795,109.11827850341795,241.5973052978516,241.5973052978516,208.25218200683597,208.25218200683597,-915466816.0,-1138203520.0,1950816896.0,-6055968768.0,-1861642880.0,-3790985984.0,35.8737907409668,35.8737907409668,109.06995391845705,109.06995391845705,241.6053924560547,241.6053924560547,208.2174835205078,208.2174835205078,-501.3789978027344,-502.0486755371094,159.8504180908203,159.4927215576172,-781.962158203125,-781.5604248046875,45.22718811035156,45.54805755615234,45.22718811035156,45.54805755615234,-0.3214741790238995,-0.15732416406712163,0.6850464146889973,-0.8370649073745585,-0.6537321790631545,-0.523995656702041,2847714919.996548,7234766043.405707,0.08949235151355699,0.2273599163063676
15,15,15,2.768688440322876,2.768688440322876,40,40,224294941,224294941,21945354240.0,21945354240.0,3232981871230976.0,3226638741405696.0,53.34120941162109,53.34120941162109,241.3013916015625,241.3013916015625,10.781970977783203,10.781970977783203,1225927552.0,3452988672.0,-541706560.0,-416168096.0,422272320.0,3609975040.0,37.19719314575195,37.19719314575195,53.30913543701172,53.30913543701172,241.29844665527344,241.29844665527344,10.80519962310791,10.80519962310791,1.7143666744232178,1.696238994598389,511.21478271484375,510.7408142089844,168.89398193359375,168.713623046875,39.87742233276367,39.74028778076172,39.87742233276367,39.74028778076172,0.872406376507438,0.6888331863626272,-0.3854944416323136,-0.08302094876671166,0.3005014970008516,0.7201502367085533,1405225345.678738,5012808239.152141,0.06403293062899941,0.2284222976913833
16,16,16,2.730895519256592,2.730895519256592,47,47,602302420,602302420,25785790464.0,25785790464.0,6556409848135680.0,6544620162908160.0,142.4896240234375,142.4896240234375,111.76520538330078,111.76520538330078,4.1038360595703125,4.1038360595703125,1698385280.0,6853721600.0,692280256.0,1420515200.0,577965696.0,-107354592.0,34.26255416870117,34.26255416870117,142.477783203125,142.477783203125,111.81901550292967,111.81901550292967,4.088637351989746,4.088637351989746,-70.90901184082031,-70.89341735839844,542.651611328125,542.025146484375,453.1265563964844,452.8803405761719,35.149044036865234,35.10315704345703,35.149044036865234,35.10315704345703,0.8832100208562803,0.9790742313017017,0.36000598129309686,0.20292476243744464,0.3005590665613721,-0.015335918319049874,1922968761.5561695,7000206297.828735,0.07457474550725371,0.2714753424992671
17,17,17,2.6768152713775635,2.6768152713775635,52,52,227493669,227493669,28528959488.0,28528959488.0,1.1740219015430144e+16,1.1747651456335872e+16,57.171504974365234,57.171504974365234,236.70265197753903,236.70265197753903,186.94895935058597,186.94895935058597,1147172736.0,3301683968.0,-1354416512.0,-5459025408.0,1951015552.0,-3374291200.0,36.04314041137695,36.04314041137695,57.1182746887207,57.1182746887207,236.67893981933597,236.67893981933597,186.95274353027344,186.95274353027344,91.72303009033205,91.84040832519533,-442.3987426757813,-442.0542602539063,-783.2845458984375,-783.7662353515625,42.32514190673828,42.5188102722168,42.32514190673828,42.5188102722168,0.43493122828106273,0.4574746227991453,-0.513504216655575,-0.756391469801555,0.7396946979280509,-0.46753493335388646,2637595696.528533,7217195891.212544,0.09245327358111229,0.2529778870571245
18,18,18,2.63930892944336,2.63930892944336,86,86,304363741,304363741,47182512128.0,47182512128.0,2.3397740583059456e+16,2.339380639301632e+16,79.3717041015625,79.3717041015625,69.00909423828125,69.00909423828125,49.6104850769043,49.6104850769043,-4634344960.0,7794500096.0,1347014656.0,6362740736.0,-1749247616.0,-3731510784.0,42.86494827270508,42.86494827270508,79.36046600341797,79.36046600341797,69.00407409667969,69.00407409667969,49.5548095703125,49.5548095703125,764.388427734375,764.2615356445312,-438.171875,-437.8959655761719,-453.8932800292969,-454.0233154296875,56.25471878051758,56.69996643066406,56.25471878051758,56.69996643066406,-0.9027883435922779,0.7263267165603272,0.2624036709785113,0.5929089140014452,-0.34076020913673655,-0.3477190252320413,5133368184.129975,10731396654.266682,0.10879811083826603,0.22744436805640622
19,19,19,2.528554916381836,2.528554916381836,48,48,873559853,873559853,26334425088.0,26334425088.0,5568174917419008.0,5569263691628544.0,213.37599182128903,213.37599182128903,20.884052276611328,20.884052276611328,189.5788726806641,189.5788726806641,985263040.0,-394534400.0,-777689216.0,-3657550848.0,139452752.0,122887888.0,36.25408554077149,36.25408554077149,213.34410095214844,213.34410095214844,20.89610481262207,20.89610481262207,189.6183624267578,189.6183624267578,246.82737731933597,247.16281127929688,-110.75660705566406,-110.88825988769533,-586.6869506835938,-586.519775390625,42.77644729614258,43.10226058959961,42.77644729614258,43.10226058959961,0.7801409847990471,-0.10718654623786254,-0.6157819853242834,-0.993678227010079,0.1104200633347794,0.03338600712430975,1262929469.413518,3680820157.4521375,0.047957358673799425,0.13977218584237874
