,mag_diff,fof_halo_count,fof_halo_tag,fof_halo_mass,fof_halo_ke,fof_halo_center_x,fof_halo_center_y,fof_halo_center_z,fof_halo_angmom_x,fof_halo_angmom_y,fof_halo_angmom_z,fof_halo_max_cir_vel,fof_halo_com_x,fof_halo_com_y,fof_halo_com_z,fof_halo_mean_vx,fof_halo_mean_vy,fof_halo_mean_vz,fof_halo_vel_disp,fof_halo_1D_vel_disp
16,0.207476407289505,1405,781421298,770830565376.0,1.08715938773205e+17,182.1529083251953,54.22804260253906,179.7233428955078,13050081280.0,31069501440.0,-138476847104.0,158.02308654785156,182.1513214111328,54.23729705810547,179.71456909179688,-176.5967559814453,-32.421119689941406,-441.9105529785156,134.84844970703125,134.84844970703125
17,0.2006174921989441,1250,109834379,685792296960.0,3.457703966136074e+17,23.666879653930664,198.16232299804688,48.75741958618164,-89015926784.0,217304268800.0,-74156990464.0,150.2164306640625,23.65886116027832,198.1558074951172,48.74837875366211,-128.19419860839844,465.9005432128906,853.8746337890625,123.53583526611328,123.53583526611328
18,0.19850295782089233,1142,292222578,626539888640.0,2.8062711580668723e+17,58.72886657714844,182.90272521972656,162.0225067138672,-63375474688.0,-68762165248.0,-167033372672.0,141.58322143554688,58.74136734008789,182.89923095703125,162.02891540527344,-712.8951416015625,576.4661865234375,48.60712432861328,132.79598999023438,132.79598999023438
19,0.1844528317451477,3988,174932113,2187951865856.0,9.89361865710633e+17,34.033836364746094,211.60545349121094,57.22862243652344,-2302142316544.0,9530748436480.0,-4749988986880.0,199.5482940673828,34.10285949707031,211.6962890625,57.25357437133789,-466.75,51.5380859375,713.27392578125,241.5927734375,241.5927734375
20,0.1842585802078247,2369,745355450,1299713622016.0,2.0233342166950216e+18,188.61573791503906,205.97003173828125,47.44300842285156,-63549161472.0,-878822227968.0,-765905666048.0,186.1817626953125,188.61978149414062,205.97325134277344,47.46120834350586,122.87831115722656,-1071.29345703125,-1201.6923828125,410.9641418457031,410.9641418457031
21,0.18033307790756226,1220,472989890,669333323776.0,1.4330270911247155e+17,105.10780334472656,16.621206283569336,55.50833511352539,6547643392.0,114149089280.0,-312907595776.0,129.40313720703125,105.10831451416016,16.612443923950195,55.45429611206055,-360.7655334472656,-290.5160217285156,409.0872802734375,124.2197494506836,124.2197494506836
22,0.1762302815914154,2251,821475803,1234974801920.0,4.672019382539387e+17,199.64089965820312,96.49891662597656,117.99305725097656,1224471871488.0,89327329280.0,-45403697152.0,164.7752227783203,199.6368408203125,96.50959014892578,118.02713012695312,245.50013732910156,-747.564697265625,-262.3775939941406,151.27511596679688,151.27511596679688
23,0.17521516978740692,1181,126761087,647936606208.0,1.6996898423229645e+17,34.527122497558594,228.3294219970703,45.311519622802734,-428652789760.0,-153332613120.0,449819443200.0,133.05694580078125,34.4786376953125,228.3353271484375,45.29701232910156,191.6442108154297,76.17938995361328,661.4382934570312,121.95018768310547,121.95018768310547
24,0.1731528341770172,1505,1008401972,825693962240.0,8.069025496458854e+16,243.26202392578125,186.06146240234375,148.22268676757812,-220833398784.0,320850067456.0,388018700288.0,131.40638732910156,243.2145233154297,186.02029418945312,148.21356201171875,143.82395935058594,264.1736145019531,226.95074462890625,133.5023956298828,133.5023956298828
25,0.17173358798027039,1550,509081601,850382487552.0,5.948432123303035e+17,126.32659149169922,117.61112976074219,11.99942398071289,459761188864.0,8884255744.0,-167528022016.0,167.78115844726562,126.31808471679688,117.61015319824219,11.99582290649414,445.26776123046875,-282.8292541503906,1001.5182495117188,198.08001708984375,198.08001708984375
26,0.17112009227275848,1038,714140380,569481953280.0,1.5918184745087795e+17,163.20721435546875,12.242399215698242,169.86380004882812,1411089563648.0,1201750671360.0,2033799921664.0,105.12262725830078,163.09732055664062,12.284451484680176,169.88719177246094,-242.62657165527344,-85.7411117553711,-673.9639892578125,113.4228744506836,113.4228744506836
27,0.1695808619260788,1030,104636610,565092876288.0,2.13374628100309e+17,22.97047233581543,204.57723999023438,58.575714111328125,180840579072.0,229026955264.0,1741637025792.0,111.56028747558594,22.966632843017578,204.50546264648438,58.53805160522461,-753.1332397460938,-182.49510192871094,-183.5563507080078,200.81271362304688,200.81271362304688
28,0.16902518272399902,2292,858117092,1257468854272.0,1.1496978911330304e+17,204.22332763671875,104.3106460571289,2.050384521484375,-1384466481152.0,-621574619136.0,-16798167040.0,139.66741943359375,204.0958709716797,104.36322021484375,2.0657455921173096,19.27623176574707,315.3007507324219,119.69473266601562,151.3782196044922,151.3782196044922
29,0.16853107511997223,1382,260195356,758212001792.0,3.147617291689001e+17,62.210968017578125,30.162925720214844,14.780391693115234,587712626688.0,-216719425536.0,496328802304.0,146.49696350097656,62.18739700317383,30.169885635375977,14.782758712768555,-130.7768096923828,-388.05804443359375,769.927734375,152.52688598632812,152.52688598632812
30,0.16817408800125122,1504,222230328,825145294848.0,5.2714253619665306e+17,52.85542678833008,232.7761993408203,187.51898193359375,-794758348800.0,-232528805888.0,-358279118848.0,166.95355224609375,52.855445861816406,232.7512969970703,187.5269012451172,-40.613487243652344,-336.030029296875,-1051.0865478515625,139.46043395996094,139.46043395996094
31,0.15522733330726624,1771,392305117,971630575616.0,1.8223747241397453e+17,90.927734375,38.0525016784668,117.00103759765625,2462345854976.0,1737897279488.0,-605082025984.0,118.05471801757812,91.08866119384766,38.08198928833008,116.99959564208984,-76.03472900390625,481.0977783203125,-303.5908508300781,123.44100189208984,123.44100189208984
32,0.1545621007680893,1316,1001249828,722002182144.0,6.047347024016179e+16,231.7714080810547,221.6427001953125,13.753541946411133,-116895342592.0,81793695744.0,-27473661952.0,146.96554565429688,231.77120971679688,221.64366149902344,13.768438339233398,-263.9200744628906,-77.1245346069336,205.02442932128906,128.94317626953125,128.94317626953125
33,0.1536080241203308,1294,962994974,709932220416.0,7.483641210863616e+16,233.04415893554688,103.11112213134766,192.29022216796875,-559880339456.0,122585841664.0,26334373888.0,134.84567260742188,233.0736083984375,103.07129669189453,192.27198791503906,268.0421142578125,89.75704193115234,-286.2662658691406,127.77017974853516,127.77017974853516
34,0.15322646498680115,1008,1038225693,553022914560.0,8.122323463621837e+16,5.9575958251953125,25.823627471923828,72.80268859863281,-138488053760.0,225324400640.0,61077929984.0,130.32347106933594,5.934955596923828,25.819297790527344,72.77233123779297,358.3208923339844,-309.5242614746094,168.9490509033203,116.90426635742188,116.90426635742188
35,0.1520022600889206,1083,462343963,594170478592.0,3.145774922517709e+17,110.82193756103516,246.0640106201172,199.6281280517578,-62356303872.0,101719670784.0,154194116608.0,144.05548095703125,110.81978607177734,246.05645751953125,199.6234893798828,-894.6001586914062,-383.740966796875,98.18402862548828,184.09498596191406,184.09498596191406
36,0.15183082222938538,1128,50461237,618859003904.0,6.728566632873984e+16,6.897213935852051,24.546329498291016,137.6574249267578,470008070144.0,-525687947264.0,-1990006669312.0,86.29033660888672,6.816232204437256,24.512237548828125,137.47515869140625,-287.4405212402344,-304.0257568359375,-90.18938446044922,106.86888885498047,106.86888885498047
37,0.15123726427555084,3677,279782118,2017326661632.0,8.337518333221929e+17,63.74931335449219,217.93931579589844,174.1815948486328,1716526776320.0,840542322688.0,11913122545664.0,152.7958984375,63.86418914794922,218.02078247070312,174.25352478027344,14.375594139099121,485.2560729980469,-707.8720092773438,173.03936767578125,173.03936767578125
38,0.15115197002887726,1559,962656213,855320166400.0,1.1481004209969562e+17,236.04429626464844,14.057886123657227,5.453521728515625,164487430144.0,-483046064128.0,71903330304.0,133.7863006591797,236.061279296875,14.093463897705078,5.446996212005615,283.85369873046875,-97.06006622314453,367.8558654785156,119.9297866821289,119.9297866821289
39,0.15038026869297028,2709,783081179,1486249132032.0,7.304320313301402e+17,188.27310180664062,202.9893341064453,168.8999786376953,-825200738304.0,-706083553280.0,-595743801344.0,196.87060546875,188.28121948242188,202.98146057128906,168.89334106445312,181.23817443847656,-240.93759155273438,-900.0606689453125,165.2399139404297,165.2399139404297
40,0.14908333122730255,4998,188073606,2742072115200.0,9.869948233344614e+17,34.04087829589844,100.21568298339844,160.03273010253906,2645292744704.0,9550295990272.0,-6589866573824.0,177.24789428710938,34.028587341308594,100.3124008178711,159.92739868164062,-661.612060546875,373.0983581542969,133.9433135986328,204.1372833251953,204.1372833251953
41,0.14766338467597961,1454,919790271,797713629184.0,1.7943914660180787e+17,219.0630340576172,45.444244384765625,161.68994140625,708785012736.0,-124451201024.0,-194023718912.0,128.79881286621094,219.019775390625,45.45805358886719,161.77377319335938,47.451332092285156,-55.43150329589844,-625.50830078125,133.29006958007812,133.29006958007812
42,0.14571936428546906,2075,971769154,1138415239168.0,2.609569558649897e+17,243.00894165039062,199.86471557617188,77.66572570800781,-58122350592.0,8123163136.0,-406082158592.0,164.42982482910156,243.01107788085938,199.88661193847656,77.6571273803711,536.3244018554688,294.9341125488281,-149.39910888671875,143.18569946289062,143.18569946289062
43,0.14501339197158813,1023,1047918397,561252466688.0,4.3724694654602445e+17,1.92041015625,110.96946716308594,194.3994903564453,-121218146304.0,-324507992064.0,-92541673472.0,137.93362426757812,1.9274133443832397,110.97244262695312,194.39703369140625,162.7186737060547,1119.158203125,-471.0958557128906,138.06729125976562,138.06729125976562
44,0.14492830634117126,1369,941494856,751079718912.0,8.816241572786995e+16,229.66822814941406,226.8411407470703,148.0775604248047,172236652544.0,653800767488.0,-185491537920.0,106.13510131835938,229.6770477294922,226.8395538330078,147.97657775878906,377.8522033691406,184.44825744628906,138.3843994140625,113.7513427734375,113.7513427734375
45,0.1442812830209732,5907,782629311,3240780103680.0,1.3190765407004262e+18,195.67637634277344,90.16806030273438,115.13258361816406,-1144515985408.0,2181871960064.0,-3334857293824.0,237.13458251953125,195.69854736328125,90.15714263916016,115.14593505859375,677.01416015625,-139.41685485839844,453.6488342285156,208.53955078125,208.53955078125
46,0.14343832433223724,1628,396197403,893175922688.0,4.098198695093207e+17,99.91106414794922,224.5655975341797,142.0811767578125,15384595456.0,1193688563712.0,152537366528.0,153.46868896484375,99.92533874511719,224.5911102294922,142.0716552734375,523.4202270507812,589.4558715820312,489.2075500488281,137.74114990234375,137.74114990234375
47,0.14186589419841766,2247,1017801002,1232780263424.0,3.6332767316384154e+17,244.57752990722656,179.72732543945312,69.13396453857422,-53463977984.0,-398062026752.0,238880686080.0,191.3295440673828,244.57040405273438,179.7244110107422,69.13783264160156,257.8405456542969,637.859619140625,-204.6250457763672,157.2961883544922,157.2961883544922
48,0.13757215440273285,1019,162951801,559057928192.0,1.3097082721350451e+17,30.75971221923828,108.90899658203125,164.1935577392578,-704622493696.0,1048124850176.0,451653795840.0,101.95184326171875,30.68047332763672,108.86803436279297,164.19139099121094,-591.5908813476562,271.50323486328125,76.42424774169922,114.02741241455078,114.02741241455078
49,0.13736744225025177,1345,233847475,737912553472.0,7.181619540105626e+16,60.332454681396484,5.140594482421875,167.6810302734375,-256271368192.0,529902338048.0,460012453888.0,137.54844665527344,60.29899215698242,5.149423599243164,167.70005798339844,181.3897705078125,-214.684814453125,-263.30120849609375,124.26793670654297,124.26793670654297
50,0.13695071637630463,1312,1009564053,719807643648.0,2.7498524676666163e+17,1.8414306640625,213.90452575683594,102.31427001953125,433980669952.0,252408365056.0,-75626184704.0,133.4814910888672,1.843706727027893,213.90101623535156,102.3603744506836,579.4598999023438,611.6680297851562,-73.15019226074219,127.52716827392578,127.52716827392578
51,0.13561797142028809,1622,360849300,889884114944.0,1.7876322182863258e+17,83.81897735595703,24.609569549560547,224.25265502929688,-142515093504.0,237644513280.0,-193221967872.0,159.42861938476562,83.81167602539062,24.61214256286621,224.26962280273438,-215.10841369628906,-546.1149291992188,-26.635183334350586,137.2890167236328,137.2890167236328
52,0.1349664330482483,1074,866973975,589232734208.0,2.6002639107076915e+17,203.7068328857422,215.0890655517578,56.482017517089844,-253091266560.0,-422502957056.0,1081345048576.0,112.27442932128906,203.626220703125,215.0503387451172,56.45191955566406,-206.05291748046875,367.67303466796875,-815.7858276367188,114.66666412353516,114.66666412353516
53,0.13472452759742737,1029,48217851,564544208896.0,1.5975436659143475e+17,17.964550018310547,247.21929931640625,178.82901000976562,-142546862080.0,203358568448.0,111568936960.0,146.6824188232422,17.959142684936523,247.2146759033203,178.82144165039062,293.46392822265625,-144.8664093017578,-642.9581909179688,123.09359741210938,123.09359741210938
54,0.13206520676612854,1155,137592876,633672105984.0,4.036105751599514e+16,40.63058853149414,56.2266960144043,13.289411544799805,-402896748544.0,-786989318144.0,-285233971200.0,113.03277587890625,40.56085205078125,56.176231384277344,13.282222747802734,197.81063842773438,-110.19393157958984,185.83135986328125,117.7324447631836,117.7324447631836
55,0.13136178255081177,2455,926008517,1346896134144.0,2.5813554030863974e+17,227.53175354003906,15.98333740234375,54.03801345825195,-5533461381120.0,-2610866421760.0,-706096332800.0,124.74939727783203,227.4354248046875,16.145231246948242,53.98641586303711,279.129150390625,-471.189697265625,137.0462188720703,146.73085021972656,146.73085021972656
56,0.13108934462070465,1480,835109086,811978129408.0,9.66117502704681e+16,200.4832000732422,116.85523986816406,55.387081146240234,-38693756928.0,82456829952.0,163065200640.0,150.5478973388672,200.4736328125,116.85359191894531,55.39381790161133,193.25059509277344,377.06732177734375,-88.06514739990234,129.98121643066406,129.98121643066406
57,0.13060495257377625,4626,316102109,2537980166144.0,3.202341909548761e+18,70.03739166259766,98.44407653808594,122.77926635742188,-194205794304.0,-4173895041024.0,874946101248.0,213.9600372314453,70.02043914794922,98.42717742919922,122.76248168945312,-1085.626953125,-721.00732421875,807.4840698242188,240.18588256835938,240.18588256835938
58,0.12954367697238922,2213,921732332,1214126751744.0,3.2939227756468634e+17,227.4097137451172,3.8003387451171875,63.16090393066406,434554011648.0,1073692213248.0,1035711414272.0,163.58309936523438,227.4371795654297,3.780358076095581,63.18564987182617,345.78436279296875,-575.2251586914062,171.266357421875,144.70262145996094,144.70262145996094
59,0.12924934923648834,1355,1010264388,743398899712.0,2.4420278665950003e+17,231.70477294921875,114.019287109375,81.93177795410156,-63135309824.0,639468306432.0,-206227390464.0,162.4089813232422,231.71815490722656,113.99462890625,81.94013977050781,-691.3649291992188,-326.61053466796875,-16.28174591064453,154.9891815185547,154.9891815185547
60,0.12849022448062897,1709,648129627,937615228928.0,1.4369882535624704e+17,143.39686584472656,24.637943267822266,24.607696533203125,356739907584.0,495604400128.0,92341411840.0,161.07582092285156,143.4095458984375,24.66636085510254,24.57831573486328,-482.3494873046875,-76.84344482421875,111.12541198730469,136.14332580566406,136.14332580566406
61,0.12818728387355804,1113,243621074,610629451776.0,2.3223412155482112e+17,61.02326965332031,70.15872955322266,53.63018798828125,431408414720.0,-2050897870848.0,418175549440.0,123.60015106201172,61.080570220947266,70.17491149902344,53.62306594848633,175.3718719482422,-826.7853393554688,-37.07781219482422,122.38510131835938,122.38510131835938
62,0.12802208960056305,1814,145672933,995221831680.0,7.225643384386355e+16,38.13641357421875,236.6819610595703,181.44117736816406,193282965504.0,326913720320.0,-120782446592.0,163.89549255371094,38.12153244018555,236.66775512695312,181.4585723876953,255.09860229492188,-75.5771713256836,-93.3968276977539,147.98255920410156,147.98255920410156
63,0.12564493715763092,1312,955801526,719807643648.0,5.30700117737472e+16,226.47608947753906,139.6236114501953,236.07839965820312,-209173544960.0,99818086400.0,346410352640.0,140.67042541503906,226.45440673828125,139.63583374023438,236.1002960205078,-46.56831359863281,265.5833740234375,-173.52691650390625,121.9854736328125,121.9854736328125
64,0.1247643232345581,5265,1038303822,2888557133824.0,4.550366667263181e+17,248.36553955078125,48.368408203125,142.12644958496094,-3569195679744.0,-1575792279552.0,4183299457024.0,205.66064453125,248.27476501464844,48.3431396484375,142.07598876953125,-74.3607406616211,-234.7186737060547,-389.92059326171875,184.75308227539062,184.75308227539062
65,0.12453306466341019,1075,168283924,589781401600.0,1.1303565367076454e+17,31.412036895751953,120.25167846679688,190.09417724609375,1522268504064.0,-735346294784.0,-764441722880.0,116.51667022705078,31.40813636779785,120.2170181274414,190.15911865234375,-124.78568267822266,-379.90234375,-404.83770751953125,140.85797119140625,140.85797119140625
66,0.12451393902301788,1764,1043497385,967790100480.0,1.6193913055556403e+17,3.78582763671875,36.71751403808594,116.01919555664062,720418832384.0,-1076787150848.0,-831902842880.0,149.93028259277344,3.7414777278900146,36.687950134277344,116.01012420654297,143.77813720703125,-171.90802001953125,477.9098205566406,136.6689910888672,136.6689910888672
67,0.12317324429750443,1723,274170242,945296113664.0,2.6235627338989568e+17,65.69883728027344,110.6639404296875,107.85086059570312,-789008941056.0,-251701903360.0,2335287541760.0,141.74319458007812,65.61832427978516,110.65403747558594,107.86337280273438,25.718259811401367,-496.4096984863281,502.34033203125,136.1954345703125,136.1954345703125
68,0.12238658219575882,1922,614042225,1054474240000.0,2.1306573405238067e+17,143.08583068847656,142.39170837402344,161.79415893554688,2607542697984.0,506093666304.0,257888763904.0,142.70787048339844,143.0031280517578,142.38107299804688,161.8126678466797,75.57866668701172,-532.2515869140625,214.78330993652344,151.6374053955078,151.6374053955078
69,0.12238059937953949,1001,946998717,549182504960.0,6.549890409902899e+16,232.30006408691406,31.431663513183594,117.80473327636719,13093610496.0,87097122816.0,-84302569472.0,133.74539184570312,232.2930450439453,31.439287185668945,117.81659698486328,291.6443786621094,35.582157135009766,334.00732421875,116.40296936035156,116.40296936035156
70,0.12222456187009811,1151,961239845,631477567488.0,9.8069135753216e+16,230.25875854492188,183.0087127685547,192.37567138671875,-255612436480.0,277889351680.0,844354027520.0,115.429443359375,230.15992736816406,183.0093536376953,192.38035583496094,132.4263458251953,163.2213134765625,-474.39959716796875,117.4297103881836,117.4297103881836
71,0.1214408352971077,1923,904583407,1055022907392.0,1.0257252922215629e+17,212.83468627929688,178.09466552734375,53.709285736083984,1332562100224.0,165006098432.0,-474566131712.0,153.78988647460938,212.8004913330078,178.11073303222656,53.67609786987305,-87.39636993408203,284.08026123046875,-231.9114532470703,132.06491088867188,132.06491088867188
72,0.1214357540011406,2095,908057474,1149387931648.0,2.619003368416215e+17,226.27767944335938,246.34030151367188,218.87350463867188,-562469994496.0,1653513388032.0,-725601157120.0,170.01480102539062,226.2996826171875,246.3576202392578,218.83551025390625,504.0748596191406,-111.59651184082031,-359.89508056640625,141.01025390625,141.01025390625
73,0.11930971592664719,1703,978011673,934323486720.0,1.624925628614574e+17,236.09774780273438,186.23849487304688,142.68887329101562,530419974144.0,-1622973349888.0,2346111991808.0,130.23158264160156,236.09780883789062,186.12913513183594,142.69305419921875,177.06199645996094,327.84375,405.3284912109375,122.07333374023438,122.07333374023438
74,0.11804640293121338,1014,312447061,556314722304.0,8.6520389601067e+16,68.15811920166016,1.8782806396484375,32.924041748046875,-748636602368.0,264345600000.0,716692127744.0,119.81121826171875,68.10799407958984,1.880157470703125,32.91931915283203,-107.99260711669922,205.86859130859375,466.1023864746094,115.11246490478516,115.11246490478516
75,0.11787566542625427,1149,560580360,630380298240.0,8.072822247548518e+16,127.85215759277344,149.57907104492188,194.5472412109375,133987262464.0,-573959438336.0,280450498560.0,132.70156860351562,127.82572174072266,149.60501098632812,194.57769775390625,-342.4969177246094,-294.664306640625,94.54534912109375,119.7990493774414,119.7990493774414
76,0.11671493947505951,2407,527351391,1320561672192.0,3.6298063980632474e+17,113.87730407714844,235.6593780517578,151.20529174804688,-4478365859840.0,-1618692276224.0,7777229471744.0,148.55545043945312,113.93538665771484,235.48672485351562,151.1962127685547,-652.408935546875,-42.52882385253906,-259.0891418457031,135.60165405273438,135.60165405273438
77,0.11658566445112228,1079,921376066,591975940096.0,4.273813293577011e+16,221.00265502929688,180.13723754882812,74.46880340576172,-119185104896.0,-151332044800.0,-2912308736.0,136.29522705078125,220.98956298828125,180.11514282226562,74.46975708007812,117.04698181152344,121.8286361694336,-266.8954162597656,121.950927734375,121.950927734375
78,0.11641194671392441,2820,175573333,1547147411456.0,2.918919903903744e+17,41.48604202270508,108.2269287109375,97.28257751464844,-672346013696.0,-637724196864.0,-1384236974080.0,174.7476043701172,41.43701171875,108.22415161132812,97.26929473876953,-10.111159324645996,-248.45611572265625,485.1551208496094,163.42282104492188,163.42282104492188
79,0.11637870967388153,1747,170530295,958463344640.0,1.0312376250479411e+17,35.48297882080078,164.3983612060547,129.199951171875,-1099927257088.0,2087014498304.0,-108189294592.0,138.67166137695312,35.39836120605469,164.41465759277344,129.1847686767578,-234.19696044921875,181.2454833984375,267.0133056640625,136.8592529296875,136.8592529296875
80,0.11584437638521194,1059,1051598212,581003247616.0,2.3073837342418534e+17,0.08969879150390625,222.1353759765625,96.82614135742188,606162780160.0,1649205837824.0,-2401986412544.0,115.13549041748047,0.11761052906513214,222.0493927001953,96.78157043457031,572.6610107421875,602.065185546875,-180.37860107421875,154.18182373046875,154.18182373046875
81,0.11576907336711884,3595,525526736,1972338688000.0,3.7080153473417216e+17,117.56914520263672,41.22722625732422,176.5368194580078,2175631228928.0,1200391979008.0,-8521835520.0,194.918212890625,117.57040405273438,41.2647705078125,176.56578063964844,-359.9524230957031,-325.0196533203125,-205.8362274169922,181.13511657714844,181.13511657714844
82,0.11528271436691284,1955,491493214,1072579215360.0,9.43749227127767e+16,118.28559112548828,187.367431640625,208.03057861328125,-1775374041088.0,1602062909440.0,-790653501440.0,143.31735229492188,118.35022735595703,187.43553161621094,208.03285217285156,173.8548126220703,106.34300994873047,-280.1333923339844,136.58755493164062,136.58755493164062
83,0.11384459584951401,1005,247392050,551377043456.0,2.4826695959288218e+17,55.720428466796875,233.59561157226562,187.37179565429688,187704492032.0,-346697531392.0,162653044736.0,146.13525390625,55.717681884765625,233.5847625732422,187.37631225585938,-34.51008605957031,-306.09686279296875,-871.4840087890625,124.0479507446289,124.0479507446289
84,0.11384453624486923,1043,757742786,572225093632.0,5.529091359270502e+16,180.278564453125,171.56387329101562,46.6524658203125,-214098198528.0,554119331840.0,-279872962560.0,109.72847747802734,180.23971557617188,171.56082153320312,46.67340087890625,107.56964874267578,380.80181884765625,-64.02289581298828,104.19315338134766,104.19315338134766
85,0.11358176916837692,2197,907851021,1205348597760.0,1.8668532336584294e+17,214.22891235351562,209.6443328857422,58.710205078125,1951568756736.0,-1399921573888.0,-608167591936.0,144.1256103515625,214.24143981933594,209.73446655273438,58.70460891723633,-164.35064697265625,313.2281188964844,-359.2871398925781,136.0775604248047,136.0775604248047
