,mag_diff,fof_halo_count,fof_halo_tag,fof_halo_mass,fof_halo_ke,fof_halo_center_x,fof_halo_center_y,fof_halo_center_z,fof_halo_angmom_x,fof_halo_angmom_y,fof_halo_angmom_z,fof_halo_max_cir_vel,fof_halo_com_x,fof_halo_com_y,fof_halo_com_z,fof_halo_mean_vx,fof_halo_mean_vy,fof_halo_mean_vz,fof_halo_vel_disp,fof_halo_1D_vel_disp
0,0.5696293711662292,1616,543655151,886592307200.0,3.831074063111946e+17,128.02841186523438,115.03228759765625,56.06742858886719,-913126195200.0,93095428096.0,-1291994923008.0,116.12220764160156,127.92933654785156,114.95643615722656,56.105873107910156,-24.35218620300293,-735.658935546875,-502.56060791015625,152.61090087890625,152.61090087890625
1,0.5583286285400391,1507,779979578,826791231488.0,2.1948717401636864e+17,197.10609436035156,215.72723388671875,201.64492797851562,-93901832192.0,5263935488.0,79198240768.0,149.2913055419922,197.07196044921875,215.7048797607422,201.65225219726562,635.7449340820312,73.87725830078125,-208.84812927246094,160.92478942871094,160.92478942871094
2,0.49426859617233276,13913,944404240,7633143070720.0,1.4931010563919053e+18,231.5642547607422,171.48348999023438,187.0181884765625,3138218360832.0,-145925865472.0,1263658074112.0,291.46435546875,231.59295654296875,171.4563446044922,187.0282745361328,215.83309936523438,147.7826385498047,-341.1533203125,262.3013916015625,262.3013916015625
3,0.44807755947113037,1896,39660745,1040209805312.0,3.356990419018711e+17,15.444534301757812,216.03677368164062,62.402015686035156,-377990447104.0,-2769934090240.0,1022021271552.0,113.8000717163086,15.329705238342285,216.1879425048828,62.393165588378906,457.2351379394531,347.1393127441406,516.4854736328125,127.95564270019531,127.95564270019531
4,0.3113084137439728,2381,665303610,1306297237504.0,4.1464339266063565e+17,150.66883850097656,122.7524185180664,151.70086669921875,-162879553536.0,244539162624.0,236997591040.0,187.31005859375,150.65655517578125,122.73975372314453,151.70574951171875,-577.3935546875,-65.00695037841797,467.248779296875,162.18008422851562,162.18008422851562
5,0.27678993344306946,2799,87679686,1535626182656.0,4.743253648526541e+17,16.522262573242188,167.665771484375,174.40240478515625,158333616128.0,1296857432064.0,1294468644864.0,171.028076171875,16.495466232299805,167.69532775878906,174.34326171875,-431.8331604003906,588.7080078125,-6.344405651092529,167.99232482910156,167.99232482910156
6,0.272065669298172,1626,308753128,892078653440.0,8.048892407762125e+16,69.83865356445312,108.58715057373047,182.7255096435547,258966962176.0,-381609050112.0,46885896192.0,122.68412780761719,69.8263931274414,108.54222106933594,182.8290557861328,-162.26234436035156,-286.73797607421875,-128.31195068359375,135.9421844482422,135.9421844482422
7,0.2715418338775635,2591,703679206,1421510311936.0,3.254279196712632e+17,164.47718811035156,20.093050003051758,175.33926391601562,347170701312.0,-41136611328.0,-1317939445760.0,167.2230682373047,164.50372314453125,20.143827438354492,175.3505096435547,-179.17666625976562,-28.39839744567871,-593.342041015625,155.8810272216797,155.8810272216797
8,0.25615668296813965,1092,734871847,599108157440.0,7.136523671987814e+16,170.09371948242188,217.7862091064453,65.40626525878906,-3428464384.0,-35918766080.0,11052995584.0,140.97122192382812,170.09747314453125,217.77944946289062,65.41122436523438,-187.9851531982422,186.21807861328125,-353.7141418457031,119.87347412109375,119.87347412109375
9,0.2417452484369278,5220,820723406,2863868674048.0,1.531701198791377e+18,197.70079040527344,190.41860961914062,166.978515625,-521536634880.0,-928227393536.0,172877201408.0,233.0686492919922,197.69375610351562,190.40750122070312,166.96469116210938,193.7398223876953,650.074462890625,-693.9390869140625,206.55052185058594,206.55052185058594
10,0.23258672654628754,1116,147845154,612275388416.0,1.5607057314165555e+17,43.6865234375,4.917261123657227,18.139591217041016,-529724473344.0,-175421571072.0,340869808128.0,137.63372802734375,43.65415573120117,4.946152687072754,18.131502151489258,358.6250915527344,292.6216125488281,496.1973876953125,128.2626495361328,128.2626495361328
11,0.2232489436864853,11572,161068636,6348791087104.0,1.4982357756936192e+18,29.268115997314453,147.71914672851562,158.28826904296875,3638809067520.0,11810913648640.0,12088386781184.0,231.39817810058594,29.34071922302246,147.86607360839844,158.2136688232422,-245.42930603027344,-208.10630798339844,463.94256591796875,225.9709930419922,225.9709930419922
12,0.21982158720493317,3233,981772735,1773733281792.0,2.975191191026401e+17,232.3354034423828,73.67414855957031,119.59266662597656,-261118427136.0,-90720518144.0,-404909522944.0,204.54051208496094,232.32252502441406,73.67601776123047,119.58851623535156,4.210127353668213,-237.8943328857422,433.7122497558594,173.92955017089844,173.92955017089844
13,0.21968689560890198,1017,124053426,557960658944.0,2.653070018215936e+17,41.94171142578125,87.49214935302734,234.2374267578125,203163795456.0,-937690660864.0,-847736078336.0,102.03751373291016,41.91115188598633,87.4677734375,234.30096435546875,678.6417846679688,581.7297973632812,-127.94253540039062,212.6457977294922,212.6457977294922
14,0.21317531168460846,1127,833528917,618310336512.0,1.700563266872279e+17,197.06430053710938,225.2115936279297,31.637531280517578,61628280832.0,138766778368.0,316642885632.0,134.7904815673828,197.05934143066406,225.1792755126953,31.648805618286133,-25.24140167236328,-326.6016540527344,632.01318359375,120.16854095458984,120.16854095458984
15,0.20999304950237274,3583,173139122,1965755072512.0,3.1176088705879245e+17,43.74102783203125,28.363300323486328,50.41044235229492,122456743936.0,-19034230784.0,-904823767040.0,185.40042114257812,43.7413215637207,28.38667106628418,50.416603088378906,293.75347900390625,-308.24163818359375,222.3177947998047,169.7672882080078,169.7672882080078
